1504675453,77575.2871411,0.1219507124,39651,0.0623325788,131
1504675498,15689,0.0246635855,1159,0.0018219833,357
1504675536,65196.5,0.1024908822,3354,0.0052725901,705
1504675574,11463,0.0180201849,1139,0.0017905427,824
1504675610,58458.0337079,0.0918978081,2179,0.0034254543,508
1504675645,2452.5,0.0038554046,469,0.0007372823,241
1504675669,11449.5,0.0179989625,1131,0.0017779664,469
1504675700,720346.263314,1.1324062493,502301,0.7896324593,821
1504675730,66428,0.1044268377,3366,0.0052914544,757
1504675756,13270.9831461,0.0208623894,1122,0.0017638181,182
1504675800,17939.5,0.02820144,1184,0.001861284,147
1504675841,61185.6741573,0.0961857419,4476,0.0070364082,175
1504675879,7050,0.0110828146,1099,0.0017276614,696
1504675918,630783.071006,0.9916101852,495044,0.7782242344,414
1504675954,4847.5,0.0076204175,1064,0.0016726404,699
1504675987,11256.5,0.0176955606,1138,0.0017889706,478
1504676017,625222.06213,0.98286811,505762,0.7950732566,821
1504676043,592747.772189,0.9318175379,464547,0.7302820223,246
1504676067,56217.9494382,0.0883763275,4158,0.0065365025,494
1504676105,15762.5,0.0247791297,1163,0.0018282714,823
1504676145,17058085.5768,26.8158296812,163474,0.2569861033,101
1504676191,176708.314607,0.2777908486,4671,0.0073429542,461
1504676230,693336.248521,1.089945684,486922,0.7654562032,821
1504676254,2533.5,0.0039827391,472,0.0007419984,404
1504676281,533542.594675,0.8387451969,410211,0.6448641766,821
1504676314,13611,0.0213969062,1152,0.0018109791,822
1504676348,7050,0.0110828146,1099,0.0017276614,279
1504676388,665688.097633,1.0464819494,517298,0.8132081997,921
1504676415,9180.5,0.0144320254,1120,0.0017606741,922
1504676442,9958165,15.6545384519,69496,0.1092498271,201
1504676486,17940,0.028202226,1194,0.0018770043,859
1504676512,289666.443787,0.4553644655,256796,0.4036911275,921
1504676543,201909.859551,0.3174084442,6917,0.0108737345,529
1504676574,43163837.4903,67.8548662049,302317,0.4752515249,208
1504676613,105123.988764,0.1652581097,2964,0.0046594982,532
1504676651,540059.152225,0.8489894237,436593,0.6863374835,483
1504676686,20803571.0169,32.703846785,225886,0.3550996667,201
1504676718,566544.230769,0.8906247733,447937,0.7041705967,857
1504676756,717405.597633,1.1277834334,505752,0.7950575363,793
1504676793,17415.5,0.027377696,1173,0.0018439917,864
1504676814,623829.742604,0.9806793413,489255,0.7691237502,921
1504676840,11915421,18.731404452,82291,0.1293639565,221
1504676890,702085.230769,1.1036993504,504118,0.7924888386,857
1504676918,29575,0.0464928001,1297,0.0020389235,752
1504676945,488941.686391,0.7686312117,377782,0.5938848016,857
1504676985,11437.5,0.0179800981,1137,0.0017873986,794
1504677021,651324.352071,1.0239017042,453068,0.7122366849,921
1504677045,13757206.6723,21.6267475827,115181,0.1810680375,212
1504677090,11440.5,0.0179848142,1139,0.0017905427,795
1504677131,690334.0478,1.0852261331,515520,0.8104131296,528
1504677159,2517,0.0039568006,472,0.0007419984,922
1504677205,17873,0.0280969,1187,0.0018660001,858
1504677230,13570,0.021332453,1152,0.0018109791,858
1504677270,12211.848,0.0191973967,1151,0.001809407,304
1504677306,17855,0.0280686034,1189,0.0018691442,861
1504677350,499188.970414,0.7847402541,373767,0.5875730994,857
1504677375,615894.162722,0.9682043682,446946,0.7026127146,793
1504677411,9230,0.0145098409,1126,0.0017701063,926
1504677456,17897.5,0.0281354147,1178,0.0018518519,923
1504677491,13656,0.0214676476,1158,0.0018204112,733
1504677533,20090.5,0.0315828774,1196,0.0018801484,579
1504677561,573974.675617,0.9023056587,410947,0.646021191,592
1504677586,13245.312,0.0208220336,1171,0.0018408476,646
1504677615,9049,0.0142253034,1104,0.0017355216,801
1504677647,258094.382022,0.4057322235,5809,0.0091319248,507
1504677691,11437,0.0179793121,1132,0.0017795385,860
1504677728,58474.5,0.0919236936,1278,0.0020090549,275
1504677780,7057.5,0.0110946048,1099,0.0017276614,756
1504677818,8256293,12.9791438722,59727,0.0938926618,201
1504677870,8858,0.0139250456,1112,0.0017480978,703
1504677913,576033.366864,0.905541984,451468,0.7097214362,921
1504677942,653816.869822,1.027820018,465539,0.7318414765,921
1504677966,11463,0.0180201849,1139,0.0017905427,573
1504677993,572274.786982,0.899633382,472627,0.7429840282,921
1504678025,8450557.24906,13.2845331841,75418,0.1185593913,421
1504678065,4820,0.0075771867,1064,0.0016726404,924
1504678107,71847.4438202,0.1129463683,2756,0.0043325159,599
1504678151,17913.5,0.0281605672,1185,0.0018628561,735
1504678199,36891.4325843,0.0579944548,2559,0.0040228259,687
1505415777,11613.5,0.0182567755,1161,0.0018251273,859
1505415870,491822.455621,0.7731598686,444187,0.6982754826,688
1505415973,21451.994382,0.033723188,1540,0.0024209269,430
1505416038,661945.769231,1.0405988952,484204,0.7611834245,921
1505416094,2806.5,0.0044119034,501,0.0007875872,574
1505416160,314092.04142,0.4937622484,254616,0.4002641011,921
1505416267,294189.073964,0.4624741778,225679,0.3547742564,857
1505416364,8122995.84831,12.7695966929,70023,0.1100782871,813
1505416460,17280165.2715,27.1649457202,159605,0.2509039175,201
1506099770,27577.5,0.0433526693,1110,0.0017449538,433
1506099813,15660.5,0.0246187826,1138,0.0017889706,215
1506080062,621363.5,0.9768023329,438686,0.6896277432,752
1506080096,65484.8595506,0.1029441922,4733,0.00744042,532
1506080133,592433.718935,0.9313238366,513620,0.8074262718,921
1506080167,52443.912,0.0824434258,1322,0.0020782242,268
1506080216,7071,0.0111158272,1104,0.0017355216,797
1506080255,658796.863905,1.0356487202,468327,0.7362242973,857
1506080294,15759.5,0.0247744136,1163,0.0018282714,922
1506080335,529686.33432,0.8326830383,403750,0.6347072879,921
1506080373,19681.7977528,0.0309403851,2669,0.0041957492,595
1506080419,15733.5,0.0247335408,1162,0.0018266994,921
1506080451,527499.304734,0.8292449612,447418,0.7033547129,857
1506080490,6974,0.0109633403,1100,0.0017292335,225
1506080522,52970.758427,0.0832716444,2028,0.0031880777,247
1506080561,66406.5,0.104393039,3366,0.0052914544,627
1506080606,571070.325444,0.8977399318,439216,0.6904609193,921
1506080635,6343.992,0.0099729485,1090,0.0017135132,537
1506080667,64794.8314607,0.1018594471,4670,0.0073413821,421
1506080693,49303.3426966,0.0775063552,2784,0.0043765327,532
1506080734,51279.8314607,0.0806134557,3348,0.0052631579,529
1506080771,2652,0.0041690247,483,0.0007592907,759
1506081162,532409.195391,0.8369634588,392404,0.6168710306,592
1506081205,606480.331361,0.9534055388,475953,0.7482126014,404
1506081230,2043375.7,3.2122487895,55705,0.0875699554,1317
1506081278,11411.5,0.0179392253,1137,0.0017873986,859
1506081310,156655,0.2462664277,8352,0.0131295982,242
1506081345,6790.5,0.0106748727,1093,0.0017182293,401
1506081380,7084.5,0.0111370496,1105,0.0017370936,224
1506081405,43789.5,0.0688384267,2286,0.0035936616,729
1506081450,740205.050296,1.1636248668,528482,0.8307897881,694
1506081481,4799,0.0075441741,1055,0.0016584921,731
1506081527,741120.476331,1.1650639444,517803,0.8140020751,688
1506081560,15735,0.0247358989,1162,0.0018266994,921
1506081622,586528.091716,0.9220400109,455949,0.7167657046,793
1506081683,52351.4044944,0.0822980012,3936,0.0061875118,420
1506081729,742784.109467,1.1676792264,519690,0.8169684965,921
1506081760,9164,0.0144060869,1120,0.0017606741,858
1506081848,202974.747191,0.31908248,9657,0.0151810979,555
1506081921,672428.902367,1.0570786996,515452,0.8103062315,694
1506081978,439667.008876,0.691169919,364930,0.5736810665,921
1506082013,64727.5,0.1017536,37887,0.0595595171,366
1506082064,602221.313609,0.9467102333,475867,0.7480774068,793
1506082119,348190.515933,0.5473660881,339057,0.533007923,656
1506082161,11008439,17.3056011444,75581,0.1188156323,201
1506082221,19048,0.0299440357,1175,0.0018471358,317
1506082278,431786.177515,0.6787810123,323666,0.5088128026,694
1506082323,739909.035503,1.1631595226,517886,0.8141325536,857
1506082355,718202.159763,1.1290356533,506842,0.7967710495,921
1506082391,527607.139053,0.8294144801,387565,0.6092639754,921
1506082434,66597,0.1046925108,3380,0.0053134629,921
1506082484,645743.840237,1.0151289698,469764,0.738483305,857
1506082516,89254.5,0.1403107904,4458,0.0070081117,985
1506082551,91366.4044944,0.1436307686,2704,0.0042507703,324
1506082595,7035,0.0110592341,1099,0.0017276614,987
1506099770,27577.5,0.0433526693,1110,0.0017449538,433
1506099813,15660.5,0.0246187826,1138,0.0017889706,215
